9,0,i,vers,19,150,N6F27I,N6F27M
9,0,i,uid,1000,com.quicinc.cne.CNEService
9,0,i,uid,1000,android
9,0,i,uid,1000,com.android.providers.settings
9,0,i,uid,1000,com.android.inputdevices
9,0,i,uid,1000,com.android.server.telecom
9,0,i,uid,1000,com.android.keychain
9,0,i,uid,1000,com.android.settings
9,0,i,uid,1000,com.android.wallpaperbackup
9,0,i,uid,1000,com.android.location.fused
9,0,i,uid,1000,com.qualcomm.timeservice
9,0,i,uid,1000,com.qualcomm.atfwd
9,0,i,uid,1001,com.android.providers.telephony
9,0,i,uid,1001,com.android.sdm.plugins.connmo
9,0,i,uid,1001,com.android.mms.service
9,0,i,uid,1001,com.android.sprint.lifetimedata
9,0,i,uid,1001,com.android.stk
9,0,i,uid,1001,org.codeaurora.ims
9,0,i,uid,1001,com.android.sdm.plugins.sprintdm
9,0,i,uid,1001,com.android.sdm.plugins.diagmon
9,0,i,uid,1001,com.motorola.appdirectedsmsproxy
9,0,i,uid,1001,com.android.sdm.plugins.dcmo
9,0,i,uid,1001,com.android.phone
9,0,i,uid,1027,com.android.nfc
9,0,i,uid,2000,com.android.shell
9,0,i,uid,10001,com.android.calllogbackup
9,0,i,uid,10001,com.android.providers.blockednumber
9,0,i,uid,10001,com.android.providers.userdictionary
9,0,i,uid,10001,com.android.providers.contacts
9,0,i,uid,10002,com.motorola.android.buacontactadapter
9,0,i,uid,10004,com.android.providers.calendar
9,0,i,uid,10006,com.android.cellbroadcastreceiver
9,0,i,uid,10007,com.google.android.configupdater
9,0,i,uid,10008,com.android.connectivity.metrics
9,0,i,uid,10011,com.android.defcontainer
9,0,i,uid,10013,com.android.providers.media
9,0,i,uid,10013,com.android.providers.downloads
9,0,i,uid,10013,com.android.providers.downloads.ui
9,0,i,uid,10013,com.android.mtp
9,0,i,uid,10017,com.google.android.apps.gcs
9,0,i,uid,10018,com.google.android.gms
9,0,i,uid,10018,com.google.android.gsf
9,0,i,uid,10018,com.google.android.gsf.login
9,0,i,uid,10018,com.google.android.backuptransport
9,0,i,uid,10019,com.google.android.contacts
9,0,i,uid,10020,com.google.android.dialer
9,0,i,uid,10021,com.google.android.ext.services
9,0,i,uid,10024,com.google.android.packageinstaller
9,0,i,uid,10025,com.google.android.partnersetup
9,0,i,uid,10028,com.android.musicfx
9,0,i,uid,10029,com.android.vending
9,0,i,uid,10034,com.android.systemui
9,0,i,uid,10039,com.google.android.googlequicksearchbox
9,0,i,uid,10045,com.google.android.apps.books
9,0,i,uid,10047,com.google.android.calendar
9,0,i,uid,10050,com.android.chrome
9,0,i,uid,10051,com.google.android.apps.cloudprint
9,0,i,uid,10055,com.google.android.apps.docs
9,0,i,uid,10057,com.google.android.apps.docs.editors.docs
9,0,i,uid,10058,com.google.android.apps.docs.editors.sheets
9,0,i,uid,10059,com.google.android.apps.docs.editors.slides
9,0,i,uid,10061,com.google.android.apps.fitness
9,0,i,uid,10062,com.google.android.GoogleCamera
9,0,i,uid,10063,com.google.android.syncadapters.contacts
9,0,i,uid,10066,com.google.android.apps.inputmethod.hindi
9,0,i,uid,10068,com.google.android.inputmethod.japanese
9,0,i,uid,10069,com.google.android.inputmethod.pinyin
9,0,i,uid,10071,com.google.android.tts
9,0,i,uid,10072,com.google.vr.vrcore
9,0,i,uid,10074,com.google.android.talk
9,0,i,uid,10076,com.google.android.inputmethod.korean
9,0,i,uid,10077,com.google.android.inputmethod.latin
9,0,i,uid,10079,com.google.android.apps.maps
9,0,i,uid,10080,com.google.android.music
9,0,i,uid,10081,com.google.android.apps.magazines
9,0,i,uid,10084,com.google.android.apps.photos
9,0,i,uid,10086,com.google.android.play.games
9,0,i,uid,10087,com.google.android.apps.plus
9,0,i,uid,10088,com.google.android.apps.messaging
9,0,i,uid,10089,com.google.android.deskclock
9,0,i,uid,10090,com.google.android.gm
9,0,i,uid,10091,com.google.android.keep
9,0,i,uid,10092,com.google.android.apps.genie.geniewidget
9,0,i,uid,10093,com.android.printspooler
9,0,i,uid,10096,com.google.android.videos
9,0,i,uid,10099,com.google.android.youtube
9,0,i,uid,10100,com.google.android.marvin.talkback
9,0,i,uid,10103,com.teslacoilsw.launcher
9,0,i,uid,10107,com.UCMobile.intl
9,0,i,uid,10108,com.northpark.pushups
9,0,i,uid,10109,com.google.android.apps.inbox
9,0,i,uid,10110,sixpack.sixpackabs.absworkout
9,0,i,uid,10116,com.octigo.businessinc
9,0,i,uid,10119,com.google.android.apps.playconsole
9,0,i,uid,10120,com.bitsmedia.android.muslimpro
9,0,i,uid,10121,com.digibites.accubattery
9,0,i,uid,10123,com.popularapp.abdominalexercise
9,0,i,uid,10131,com.zoho.mail
9,0,i,uid,10134,com.appstar.callrecorder
9,0,i,uid,10138,com.google.android.apps.translate
9,0,i,uid,10139,com.estrongs.android.pop
9,0,i,uid,10140,com.google.android.instantapps.supervisor
9,0,i,uid,10143,com.lenovo.anyshare.gps
9,0,i,uid,10149,com.google.android.ims
9,0,i,uid,10153,com.google.android.storagemanager
9,0,i,uid,10164,com.google.android.apps.authenticator2
9,0,i,uid,10167,com.thsoft.rounded.corner
9,0,i,uid,10168,com.google.android.apps.secrets
9,0,i,uid,10170,ridmik.keyboard
9,0,i,uid,10312,com.ivymobi.applock.free
9,0,i,uid,10350,com.yahoo.mobile.client.android.mail
9,0,i,uid,10427,com.whatsapp
9,0,i,uid,10428,com.facebook.orca
9,0,i,uid,10429,com.imo.android.imoim
9,0,i,uid,10433,com.freebitcoin.beastmminer
9,0,i,uid,10459,org.thunderdog.challegram
9,0,i,uid,10471,com.shohoz.rides
9,0,i,dsd,222647,10,,p+,i-
9,0,i,dsd,475294,11,,p+,i-
9,0,i,dsd,1778711,12,,p+,i-
9,0,i,dsd,2133296,13,,p+,i-
9,0,i,dsd,826461,14,,,i-
9,0,i,dsd,1659482,15,,p-,i-
9,0,i,dsd,2143440,16,s-,p-,i-
9,0,i,dsd,2519946,17,,p-,
9,0,i,dsd,2289170,18,s-,p-,i+
9,0,i,dsd,3288551,19,s-,p-,
9,0,i,dsd,2167929,20,s-,p-,i-
9,0,i,dsd,2208706,21,,p-,i-
9,0,i,dsd,1302086,22,,p-,i-
9,0,i,dsd,1325994,23,s-,p-,i-
9,0,i,dsd,414436,24,s-,p-,i-
9,0,i,dsd,411306,25,s-,p-,i-
9,0,i,dsd,190517,26,,p-,i-
9,0,i,dsd,368810,27,,p-,i-
9,0,i,dsd,202863,28,,p-,i-
9,0,i,dsd,365542,29,s-,p-,i-
9,0,i,dsd,366546,30,s-,p-,i-
9,0,i,dsd,368150,31,s-,p-,i-
9,0,i,dsd,163320,32,,p-,i-
9,0,i,dsd,183764,33,,p-,i-
9,0,i,dsd,355149,34,,p-,i-
9,0,i,dsd,157429,35,,p-,i-
9,0,i,dsd,173392,36,s+,p-,i-
9,0,i,dsd,175408,37,s+,p-,i-
9,0,i,dsd,205544,38,s+,p-,i-
9,0,i,dsd,245642,39,s+,p-,i-
9,0,i,dsd,270689,40,s+,p-,i-
9,0,i,dsd,256053,41,s+,p-,i-
9,0,i,dsd,205181,42,s+,p-,i-
9,0,i,dsd,226226,43,s+,p-,i-
9,0,i,dsd,234929,44,s+,p-,i-
9,0,i,dsd,199849,45,s+,p-,i-
9,0,i,dsd,196145,46,s+,p-,i-
9,0,i,dsd,232946,47,s+,p-,i-
9,0,i,dsd,218218,48,s+,p-,i-
9,0,i,dsd,240600,49,s+,p-,i-
9,0,i,dsd,235606,50,s+,p-,i-
9,0,i,dsd,221139,51,s+,p-,i-
9,0,i,dsd,219953,52,s+,p-,i-
9,0,i,dsd,225177,53,s+,p-,i-
9,0,i,dsd,261127,54,s+,p-,i-
9,0,i,dsd,217316,55,s+,p-,i-
9,0,i,dsd,374293,56,s+,p-,i-
9,0,i,dsd,239505,57,s+,p-,i-
9,0,i,dsd,221679,58,s+,p-,i-
9,0,i,dsd,220608,59,s+,p-,i-
9,0,i,dsd,225506,60,s+,p-,i-
9,0,i,dsd,383680,61,,p-,i-
9,0,i,dsd,225569,62,s+,p-,i-
9,0,i,dsd,275767,63,s+,p-,i-
9,0,i,dsd,376057,64,s+,p-,i-
9,0,i,dsd,696560,65,,p-,i-
9,0,i,dsd,366019,66,,p-,i-
9,0,i,dsd,330965,67,,p-,i-
9,0,i,dsd,160435,68,s+,p-,i-
9,0,i,dsd,360934,37,s-,p-,i-
9,0,i,dsd,465946,38,s-,p-,i-
9,0,i,dsd,481317,39,s-,p-,i-
9,0,i,dsd,463105,40,s-,p-,i-
9,0,i,dsd,481158,41,s-,p-,i-
9,0,i,dsd,427002,42,s-,p-,i-
9,0,i,dsd,541328,43,s-,p-,i-
9,0,i,dsd,354256,44,s-,p-,i-
9,0,i,dsd,414229,45,,p-,i-
9,0,i,dsd,421130,46,s-,p-,i-
9,0,i,dsd,386336,47,s-,p-,i-
9,0,i,dsd,2431205,48,,p-,i-
9,0,i,dsd,367739,49,s-,p-,i-
9,0,i,dsd,2602209,50,,p-,
9,0,i,dsd,1256678,51,,p-,i+
9,0,i,dsd,3257581,52,,p-,i+
9,0,i,dsd,2230486,53,,p-,
9,0,i,dsd,1230374,54,s-,p-,i-
9,0,i,dsd,1754012,55,,p-,i-
9,0,i,dsd,1233231,56,s-,p-,i-
9,0,i,dsd,578289,57,,p-,i-
9,0,i,dsd,725770,58,,p-,i-
9,0,i,dsd,300794,59,s+,p-,i-
9,0,i,dsd,159807,60,s+,p-,i-
9,0,i,dsd,2182922,61,,p-,
9,0,i,dsd,1076723,62,,p-,i+
9,0,i,dsd,1633999,63,s-,p-,i+
9,0,i,dsd,1546540,64,,p-,
9,0,i,dsd,2266021,65,,p-,i-
9,0,i,dsd,555535,66,,p-,i-
9,0,i,dsd,55912,67,s+,p-,i-
9,0,i,dsd,393329,68,,p-,i-
9,0,i,dsd,426865,69,,p-,i-
9,0,i,dsd,879283,70,,p-,i-
9,0,i,dsd,1091725,71,,p-,i-
9,0,i,dsd,1362409,72,,p-,i-
9,0,i,dsd,2266795,73,,p-,i-
9,0,i,dsd,363674,74,,p-,i-
9,0,i,dsd,466373,75,s-,p-,i-
9,0,i,dsd,186362,76,,p-,i-
9,0,i,dsd,87603,77,,p-,i-
9,0,i,dsd,19663,78,s+,p-,i-
9,0,i,dsd,2972057,79,,p-,i-
9,0,i,dsd,2805611,80,,p-,i-
9,0,i,dsd,2599740,81,s-,p-,i-
9,0,i,dsd,198434,82,,p-,i-
9,0,i,dsd,240656,83,s+,p-,i-
